iter,acc,f1-score,auc,recall,cm,params
58,0.9427312775330396,0.9703346855983772,0.5535205994366644,0.9868488911810211,"[[  25  183]
 [  51 3827]]","{'max_depth': 26, 'learning_rate': 0.22137645700133457, 'n_estimators': 1100}"
59,0.9449339207048458,0.9716374637589814,0.5137325445312809,0.9938112429087158,"[[   7  201]
 [  24 3854]]","{'max_depth': 3, 'learning_rate': 0.1492189701956374, 'n_estimators': 1500}"
60,0.9429760156632403,0.9704652047154265,0.5536495318760661,0.9871067560598247,"[[  25  183]
 [  50 3828]]","{'max_depth': 24, 'learning_rate': 0.23637942790074493, 'n_estimators': 1400}"
61,0.9434654919236417,0.9707779886148008,0.5379830007537589,0.9894275399690562,"[[  18  190]
 [  41 3837]]","{'max_depth': 16, 'learning_rate': 0.13706762920362248, 'n_estimators': 650}"
62,0.9456681350954479,0.9720262096774194,0.5141193418494863,0.9945848375451264,"[[   7  201]
 [  21 3857]]","{'max_depth': 18, 'learning_rate': 0.10298156792126445, 'n_estimators': 150}"
63,0.942486539402839,0.970226783225643,0.5465669258539294,0.9873646209386282,"[[  22  186]
 [  49 3829]]","{'max_depth': 13, 'learning_rate': 0.16103317887015983, 'n_estimators': 1150}"
64,0.9427312775330396,0.9703422053231939,0.55124568572222,0.9871067560598247,"[[  24  184]
 [  50 3828]]","{'max_depth': 8, 'learning_rate': 0.18619509495334835, 'n_estimators': 1350}"
65,0.942486539402839,0.9702116871593359,0.5511167532828183,0.9868488911810211,"[[  24  184]
 [  51 3827]]","{'max_depth': 21, 'learning_rate': 0.19545902342975907, 'n_estimators': 1550}"
66,0.942486539402839,0.9701965757767913,0.555666580711707,0.9863331614234141,"[[  26  182]
 [  53 3825]]","{'max_depth': 35, 'learning_rate': 0.20659378496182035, 'n_estimators': 1750}"
67,0.942486539402839,0.9702116871593359,0.5511167532828183,0.9868488911810211,"[[  24  184]
 [  51 3827]]","{'max_depth': 40, 'learning_rate': 0.20396017912054507, 'n_estimators': 1900}"
68,0.9417523250122369,0.96981993406036,0.550729955964613,0.9860752965446106,"[[  24  184]
 [  54 3824]]","{'max_depth': 44, 'learning_rate': 0.22181095473363227, 'n_estimators': 1700}"
69,0.942486539402839,0.9702116871593359,0.5511167532828183,0.9868488911810211,"[[  24  184]
 [  51 3827]]","{'max_depth': 47, 'learning_rate': 0.17353031401945157, 'n_estimators': 2000}"
70,0.9422418012726382,0.970081135902637,0.5509878208434165,0.9865910263022176,"[[  24  184]
 [  52 3826]]","{'max_depth': 33, 'learning_rate': 0.24304714770856548, 'n_estimators': 1600}"
71,0.9429760156632403,0.9704652047154265,0.5536495318760661,0.9871067560598247,"[[  25  183]
 [  50 3828]]","{'max_depth': 30, 'learning_rate': 0.21387751862367047, 'n_estimators': 1800}"
72,0.9429760156632403,0.9704577152275897,0.5559244455905106,0.9868488911810211,"[[  26  182]
 [  51 3827]]","{'max_depth': 35, 'learning_rate': 0.24943034330948988, 'n_estimators': 1250}"
73,0.9417523250122369,0.9698122780314562,0.5530048696790574,0.9858174316658072,"[[  25  183]
 [  55 3823]]","{'max_depth': 35, 'learning_rate': 0.23971998931643457, 'n_estimators': 1250}"
74,0.942486539402839,0.9702192371055632,0.5488418395683738,0.9871067560598247,"[[  23  185]
 [  50 3828]]","{'max_depth': 39, 'learning_rate': 0.23058022802013203, 'n_estimators': 950}"
75,0.9432207537934411,0.9706105903217634,0.5492286368865792,0.9878803506962351,"[[  23  185]
 [  47 3831]]","{'max_depth': 37, 'learning_rate': 0.24760351973759295, 'n_estimators': 850}"
76,0.9419970631424376,0.9699505515405097,0.5508588884040148,0.9863331614234141,"[[  24  184]
 [  53 3825]]","{'max_depth': 28, 'learning_rate': 0.19911773239902852, 'n_estimators': 1150}"
77,0.9419970631424376,0.9699657838043341,0.546309060975126,0.9868488911810211,"[[  22  186]
 [  51 3827]]","{'max_depth': 26, 'learning_rate': 0.22311375136372402, 'n_estimators': 1000}"
78,0.9417523250122369,0.9698275862068966,0.5484550422501686,0.9863331614234141,"[[  23  185]
 [  53 3825]]","{'max_depth': 42, 'learning_rate': 0.24917171733266466, 'n_estimators': 1450}"
79,0.9417523250122369,0.96981993406036,0.550729955964613,0.9860752965446106,"[[  24  184]
 [  54 3824]]","{'max_depth': 49, 'learning_rate': 0.18765581094604844, 'n_estimators': 1250}"
80,0.9422418012726382,0.970081135902637,0.5509878208434165,0.9865910263022176,"[[  24  184]
 [  52 3826]]","{'max_depth': 41, 'learning_rate': 0.18250832083749383, 'n_estimators': 1950}"
81,0.9427312775330396,0.9703497212366954,0.5489707720077757,0.9873646209386282,"[[  23  185]
 [  49 3829]]","{'max_depth': 31, 'learning_rate': 0.15480958524706342, 'n_estimators': 1350}"
82,0.9427312775330396,0.9703497212366954,0.5489707720077757,0.9873646209386282,"[[  23  185]
 [  49 3829]]","{'max_depth': 23, 'learning_rate': 0.21054190901286335, 'n_estimators': 750}"
83,0.9429760156632403,0.9705025952652234,0.5422749633038442,0.9883960804538422,"[[  20  188]
 [  45 3833]]","{'max_depth': 34, 'learning_rate': 0.12476933305521085, 'n_estimators': 900}"
84,0.9417523250122369,0.96981993406036,0.550729955964613,0.9860752965446106,"[[  24  184]
 [  54 3824]]","{'max_depth': 44, 'learning_rate': 0.16792928182614944, 'n_estimators': 1850}"
85,0.9417523250122369,0.96981993406036,0.550729955964613,0.9860752965446106,"[[  24  184]
 [  54 3824]]","{'max_depth': 37, 'learning_rate': 0.227108873968337, 'n_estimators': 1100}"
86,0.9466470876162506,0.9725579053373615,0.5100852441782046,0.9961320268179474,"[[   5  203]
 [  15 3863]]","{'max_depth': 27, 'learning_rate': 0.018913202437585402, 'n_estimators': 550}"
87,0.9441997063142438,0.9711392405063292,0.5474694529297417,0.9891696750902527,"[[  22  186]
 [  42 3836]]","{'max_depth': 19, 'learning_rate': 0.08296302993864231, 'n_estimators': 1500}"
88,0.9429760156632403,0.9704726904067925,0.5513746181616218,0.9873646209386282,"[[  24  184]
 [  49 3829]]","{'max_depth': 48, 'learning_rate': 0.13729378349311658, 'n_estimators': 1250}"
89,0.9427312775330396,0.9703497212366954,0.5489707720077757,0.9873646209386282,"[[  23  185]
 [  49 3829]]","{'max_depth': 32, 'learning_rate': 0.19333882733400584, 'n_estimators': 950}"
90,0.9412628487518355,0.9695740365111561,0.5459222636569206,0.9860752965446106,"[[  22  186]
 [  54 3824]]","{'max_depth': 29, 'learning_rate': 0.2377207841407428, 'n_estimators': 1050}"
91,0.9422418012726382,0.9700735480598529,0.5532627345578609,0.9863331614234141,"[[  25  183]
 [  53 3825]]","{'max_depth': 15, 'learning_rate': 0.17450486905882553, 'n_estimators': 1650}"
92,0.9419970631424376,0.9699505515405097,0.5508588884040148,0.9863331614234141,"[[  24  184]
 [  53 3825]]","{'max_depth': 25, 'learning_rate': 0.2182169763051358, 'n_estimators': 1350}"
93,0.9417523250122369,0.9698275862068966,0.5484550422501686,0.9863331614234141,"[[  23  185]
 [  53 3825]]","{'max_depth': 39, 'learning_rate': 0.20409734189806383, 'n_estimators': 1450}"
94,0.9454233969652471,0.971903741967998,0.5117154956956401,0.9945848375451264,"[[   6  202]
 [  21 3857]]","{'max_depth': 3, 'learning_rate': 0.14864691482002423, 'n_estimators': 750}"
95,0.9427312775330396,0.9703422053231939,0.55124568572222,0.9871067560598247,"[[  24  184]
 [  50 3828]]","{'max_depth': 36, 'learning_rate': 0.2344077200947505, 'n_estimators': 1150}"
96,0.9437102300538424,0.9709008097165992,0.540386846907605,0.9894275399690562,"[[  19  189]
 [  41 3837]]","{'max_depth': 30, 'learning_rate': 0.15844610729784428, 'n_estimators': 650}"
97,0.942486539402839,0.9702116871593359,0.5511167532828183,0.9868488911810211,"[[  24  184]
 [  51 3827]]","{'max_depth': 43, 'learning_rate': 0.20179221568061767, 'n_estimators': 1900}"
98,0.9449339207048458,0.9715801439939371,0.5319318542468362,0.9917483238782878,"[[  15  193]
 [  32 3846]]","{'max_depth': 22, 'learning_rate': 0.10886193157248494, 'n_estimators': 500}"
99,0.942486539402839,0.9702116871593359,0.5511167532828183,0.9868488911810211,"[[  24  184]
 [  51 3827]]","{'max_depth': 36, 'learning_rate': 0.21675317754808207, 'n_estimators': 900}"
100,0.9419970631424376,0.9699581696032451,0.5485839746895703,0.9865910263022176,"[[  23  185]
 [  52 3826]]","{'max_depth': 34, 'learning_rate': 0.1427324945248647, 'n_estimators': 1600}"
