seed,acc,f1,auc,recall,cm,SP_a_1,SP_a_0,SPD,DI,EO_a_1,EO_a_0,EOD,OA_a_1,OA_a_0,OAD
0,0.9486049926578561,0.9736114601658707,0.5042919625500852,0.998968540484786,"[[   2  206]
 [   4 3874]]",0.9997403946002077,0.9786324786324786,0.021107915967729096,0.9788866028803707,0.9997297297297297,0.9831460674157303,0.016583662313999437,0.9602803738317757,0.7564102564102564,0.20387011742151928
1,0.9336759667156143,0.9656396602003295,0.5078016523188003,0.9819494584837545,"[[   7  201]
 [  70 3808]]",0.9813760993274703,0.9772727272727273,0.004103372054742982,0.9958187568888676,0.9819455672325519,0.9820359281437125,-9.036091116065847e-05,0.9438696326952923,0.7545454545454545,0.18932417814983782
2,0.942486539402839,0.9702644565354929,0.5351923572817074,0.9886539453326457,"[[  17  191]
 [  44 3834]]",0.9942603704669971,0.8458498023715415,0.1484105680954556,0.8507326928601728,0.9951113525258012,0.8673469387755102,0.12776441375029102,0.9569527785024785,0.7233201581027668,0.23363262039971167
3,0.9466470876162506,0.972544080604534,0.5146350716070932,0.9956162970603404,"[[   7  201]
 [  17 3861]]",0.9971339239187077,0.9475806451612904,0.04955327875741733,0.9503042895555349,0.9975589910496339,0.9581151832460733,0.039443807803560604,0.958832725377801,0.7580645161290323,0.2007682092487687
4,0.9427312775330396,0.9704545454545455,0.517121980005554,0.9909747292418772,"[[   9  199]
 [  35 3843]]",0.9958311620635748,0.8870967741935484,0.10873438787002643,0.890810418460188,0.996742671009772,0.8814432989690721,0.11529937204069984,0.9577905158936947,0.7096774193548387,0.24811309653885594
5,0.9314733235438081,0.9644579842599644,0.5066412603641846,0.979628674574523,"[[   7  201]
 [  79 3799]]",0.9815966822187662,0.9342105263157895,0.04738615590297668,0.9517254318791434,0.9813815434430653,0.9418604651162791,0.039521078326786196,0.9432348367029549,0.7324561403508771,0.2107786963520778
6,0.9415075868820362,0.9697812618535846,0.5233020589518785,0.9889118102114492,"[[  12  196]
 [  43 3835]]",0.9924400417101147,0.896,0.09644004171011467,0.9028253217756764,0.9929328621908127,0.914572864321608,0.07835999786920467,0.9530761209593326,0.764,0.18907612095933257
7,0.9444444444444444,0.9714285714285714,0.49755028365136666,0.9951005673027333,"[[   0  208]
 [  19 3859]]",0.9953246753246753,0.9957627118644068,-0.00043803653973151224,1.0004400941226426,0.9951272333513806,0.9945652173913043,0.000562015960076323,0.9548051948051948,0.7754237288135594,0.1793814659916354
8,0.9461576113558492,0.9722502522704339,0.5257517753005118,0.9938112429087158,"[[  12  196]
 [  24 3854]]",0.9974012474012474,0.8907563025210085,0.1066449448802389,0.8930771891872956,0.9973038554866541,0.9171597633136095,0.08014409217304463,0.9612785862785863,0.7016806722689075,0.2595979140096788
9,0.9483602545276554,0.9734891318004775,0.5018881163962391,0.998968540484786,"[[   1  207]
 [   4 3874]]",0.9997402597402597,0.9830508474576272,0.016689412282632543,0.9833062516788424,0.9997289238275956,0.9841269841269841,0.015601939700611522,0.957922077922078,0.7923728813559322,0.16554919656614575
10,0.9439549681840431,0.9710456442028069,0.535965951918118,0.9902011346054668,"[[  17  191]
 [  38 3840]]",0.9942827442827443,0.8613445378151261,0.13293820646761823,0.8662973814721916,0.9951179820992677,0.8952879581151832,0.09983002398408447,0.9545218295218295,0.773109243697479,0.1814125858243505
11,0.942486539402839,0.9702794991779435,0.5306425298528186,0.9891696750902527,"[[  15  193]
 [  42 3836]]",0.9935014296854692,0.8661087866108786,0.12739264307459053,0.8717740717142989,0.994579945799458,0.8829787234042553,0.11160122239520265,0.955289836236028,0.7364016736401674,0.21888816259586064
12,0.9402838962310328,0.9690747782002536,0.5385817927559805,0.9858174316658072,"[[  19  189]
 [  55 3823]]",0.9882475842256464,0.8871595330739299,0.10108805115171648,0.8977097917917752,0.9888647474198805,0.9285714285714286,0.060293318848451904,0.9519456777226429,0.7665369649805448,0.18540871274209814
13,0.9456681350954479,0.9719696969696969,0.5323186515650414,0.9925219185146983,"[[  15  193]
 [  29 3849]]",0.9955855621916385,0.8851063829787233,0.11047917921291517,0.8890309548385664,0.996219281663516,0.9142857142857143,0.08193356737780177,0.9587120228512075,0.7319148936170212,0.22679712923418627
14,0.9437102300538424,0.9710035300050428,0.5085380549053835,0.9930376482723053,"[[   5  203]
 [  27 3851]]",0.9927026322647902,0.9839357429718876,0.008766889292902591,0.9911686652095386,0.992942453854506,0.9948453608247423,-0.0019029069702363177,0.9538702111024238,0.7871485943775101,0.1667216167249137
15,0.9451786588350465,0.9716957290876926,0.5366106141151268,0.9914904589994843,"[[  17  191]
 [  33 3845]]",0.9953161592505855,0.8683127572016461,0.12700340204893934,0.872398934882595,0.9964740981828044,0.8952879581151832,0.10118614006762117,0.9573250065053344,0.7530864197530864,0.20423858675224793
16,0.9402838962310328,0.9690590920618818,0.5431316201848693,0.9853017019082001,"[[  21  187]
 [  57 3821]]",0.9900990099009901,0.8387096774193549,0.15138933248163522,0.8470967741935485,0.99185667752443,0.8608247422680413,0.13103193525638868,0.9541427826993225,0.7258064516129032,0.22833633108641926
17,0.9427312775330396,0.970379746835443,0.539871117149998,0.9883960804538422,"[[  19  189]
 [  45 3833]]",0.9950726141078838,0.8043478260869565,0.1907247880209273,0.8083307837871525,0.9954153182308522,0.8352941176470589,0.1601212005837933,0.9577282157676349,0.691304347826087,0.26642386794154793
18,0.9415075868820362,0.96973534253514,0.5369515412385448,0.9873646209386282,"[[  18  190]
 [  49 3829]]",0.9916688362405623,0.8571428571428571,0.13452597909770525,0.8643438472790008,0.9929481963656089,0.8795811518324608,0.11336704453314816,0.9546992970580578,0.7346938775510204,0.22000541950703734
19,0.9434654919236417,0.9707483854628339,0.5470826556115365,0.9883960804538422,"[[  22  186]
 [  45 3833]]",0.9916666666666667,0.8577235772357723,0.1339430894308944,0.864931338389014,0.993756786102063,0.8865979381443299,0.10715884795773312,0.9557291666666666,0.7520325203252033,0.20369664634146334
