seed,acc,f1,auc,recall,cm,SP_a_1,SP_a_0,SPD,DI,EO_a_1,EO_a_0,EOD,OA_a_1,OA_a_0,OAD
0,0.8032205792991696,0.023618090452261306,0.4980514077838075,0.012827510917030568,"[[15815   269]
 [ 3617    47]]",0.005792903692976104,0.017661603673613566,-0.011868699980637462,3.048834334157542,0.003663003663003663,0.01826881252718573,-0.014605808864182068,0.50362056480811,0.8519368892028729,-0.3483163243947629
1,0.8074741745999595,0.2651720139157325,0.5679980185901744,0.18722707423580787,"[[15260   824]
 [ 2978   686]]",0.1099402880224798,0.0708242115851133,0.039116076437366504,0.6442061673572447,0.14886285320468642,0.2123813827383642,-0.06351852953367779,0.5321390937829295,0.853854801491036,-0.32171570770810654
2,0.7924346769293092,0.18167298862048314,0.5344233644002175,0.12418122270742359,"[[15194   890]
 [ 3209   455]]",0.02390998593530239,0.0755442498816848,-0.05163426394638242,3.1595271568163468,0.03185595567867036,0.18423423423423424,-0.15237827855556388,0.5007032348804501,0.8415168007572172,-0.34081356587676714
3,0.814968604415637,0.009219088937093277,0.5021022614353248,0.004639737991266376,"[[16077     7]
 [ 3647    17]]",0.006449301325689717,0.00035383617385150676,0.00609546515183821,0.05486426451219752,0.009021512838306732,0.001799370220422852,0.00722214261788388,0.48656395557147974,0.8690216429793006,-0.3824576874078209
4,0.7984606036054284,0.13515862668405043,0.5229485362871127,0.08487991266375546,"[[15457   627]
 [ 3353   311]]",0.06221279604100389,0.04503812282049766,0.017174673220506226,0.7239366446544766,0.0805886475122635,0.08761734465802413,-0.00702869714576064,0.5146694945210322,0.8459128790117619,-0.33124338449072976
5,0.8104111808790764,0.3549276361130255,0.6060504268529087,0.28111353711790393,"[[14974  1110]
 [ 2634  1030]]",0.2165582067968185,0.09074313979507714,0.12581506700174136,0.4190242482023095,0.3156404812455768,0.2594402487783207,0.056200232467256084,0.5950831525668836,0.8454834530679542,-0.25040030050107065
6,0.8143609479440956,0.0,0.49993782641134044,0.0,"[[16082     2]
 [ 3664     0]]",0.00035855145213338117,5.896574090453446e-05,0.0002995857112288467,0.16445545138274661,0.0,0.0,0.0,0.4912154894227322,0.8675039801875111,-0.3762884907647789
7,0.8191209236378367,0.28186570164857255,0.5767286226025158,0.19132096069868995,"[[15475   609]
 [ 2963   701]]",0.19474442044636428,0.045315262227460226,0.14942915821890407,0.23269093986669967,0.30699300699300697,0.11727842435094002,0.18971458264206695,0.6065514758819295,0.853918680023571,-0.24736720414164148
8,0.8113226655863885,0.2099236641221374,0.5502337821958734,0.13509825327510916,"[[15527   557]
 [ 3169   495]]",0.1442516268980477,0.038452479095512894,0.10579914780253483,0.26656530621099916,0.20232052211747642,0.09452954048140044,0.10779098163607598,0.5589298626174982,0.8524319868095631,-0.2935021241920649
9,0.8113226655863885,0.019473684210526317,0.5019715339989075,0.01009825327510917,"[[15985    99]
 [ 3627    37]]",0.009252669039145907,0.006494273231786515,0.0027583958073593914,0.7018810685123119,0.010691375623663579,0.009730207872622734,0.0009611677510408447,0.502135231316726,0.8626166017239344,-0.3604813704072084
10,0.8102086287218959,0.09817131857555342,0.5188854311806249,0.055676855895196505,"[[15796   288]
 [ 3460   204]]",0.047163120567375885,0.021207466918714557,0.025955653648661328,0.44966208053214324,0.06103619588360539,0.05232815964523282,0.008708036238372574,0.5141843971631206,0.8595226843100189,-0.3453382871468983
11,0.8112213895077982,0.2564818508177104,0.5657672695966265,0.17549126637554585,"[[15377   707]
 [ 3021   643]]",0.1597591215019483,0.053116691285081244,0.10664243021686705,0.3324798658487458,0.2413793103448276,0.13374944271065536,0.10762986763417223,0.5798795607509741,0.849807976366322,-0.26992841561534786
12,0.8140064816690298,0.001630877955966295,0.500036347114331,0.0008187772925764192,"[[16072    12]
 [ 3661     3]]",0.0010822510822510823,0.000706880301602262,0.0003753707806488202,0.6531573986804902,0.0007189072609633358,0.0008798944126704796,-0.00016098715170714383,0.49783549783549785,0.86563383600377,-0.3677983381682721
13,0.807727364796435,0.2591219512195122,0.5658351786309648,0.1812227074235808,"[[15287   797]
 [ 3000   664]]",0.15601023017902813,0.06078419845982012,0.09522603171920802,0.3896167475047486,0.22333571939871152,0.1552712836347596,0.06806443576395194,0.5615637559371575,0.8473340779495621,-0.2857703220124046
14,0.8119303220579299,0.10849735957753241,0.5222606561186957,0.06168122270742358,"[[15808   276]
 [ 3438   226]]",0.02508833922261484,0.025475824565551485,-0.00038748534293664427,1.0154448383170522,0.03393351800554017,0.07972972972972973,-0.045796211724189566,0.49929328621908126,0.8642274500531978,-0.36493416383411653
15,0.8040307879278914,0.25605536332179935,0.5637765948204243,0.18176855895196506,"[[15212   872]
 [ 2998   666]]",0.14467466375863322,0.06707065952815203,0.0776040042304812,0.46359644312046794,0.19700214132762311,0.1723376049491825,0.024664536378440627,0.5467102871683024,0.8456786491733835,-0.29896836200508115
16,0.8095503342110594,0.0838002436053593,0.5151092680458162,0.04694323144104803,"[[15815   269]
 [ 3492   172]]",0.026700804681784932,0.021629246502879982,0.00507155817890495,0.810059725190053,0.034996276991809384,0.05385609651012495,-0.018859819518315564,0.5164594001463058,0.8566474667920536,-0.34018806664574786
17,0.8124367024508811,0.3573907009021513,0.6072938986260994,0.28111353711790393,"[[15014  1070]
 [ 2634  1030]]",0.21469740634005763,0.0886165448974782,0.12608086144257943,0.4127508869721468,0.3184044786564031,0.25727069351230425,0.06113378514409884,0.598342939481268,0.8474546311572001,-0.24911169167593206
19,0.8142596718655054,0.0038022813688212923,0.5006132854370451,0.001910480349344978,"[[16073    11]
 [ 3657     7]]",0.0021201413427561835,0.0007093037002009694,0.0014108376425552142,0.3345549119281239,0.002148997134670487,0.001763668430335097,0.00038532870433539024,0.5067137809187279,0.8657051660952831,-0.35899138517655527
20,0.8133988251974884,0.2790060653492467,0.5744803278964475,0.19459606986899564,"[[15350   734]
 [ 2951   713]]",0.15376266280752532,0.06017428167687235,0.09358838113065296,0.3913452107173534,0.2240875912408759,0.17698343504795117,0.04710415619292474,0.5727206946454414,0.8525671219971738,-0.2798464273517324
